Date,Product Name,Category,Quantity Sold,Inventory,Surplus
2024-04-11,Chips,Frozen,17,35,3
2024-04-12,Chips,Frozen,22,44,20
2024-04-13,Chips,Frozen,27,34,15
2024-04-14,Chips,Frozen,15,33,4
2024-04-15,Chips,Frozen,15,32,9
2024-04-16,Chips,Frozen,23,47,16
2024-04-17,Chips,Frozen,12,21,9
2024-04-18,Chips,Frozen,27,34,1
2024-04-19,Chips,Frozen,9,20,10
2024-04-20,Chips,Frozen,29,40,20
2024-04-21,Chips,Frozen,37,56,4
2024-04-22,Chips,Frozen,21,40,3
2024-04-23,Chips,Frozen,1,19,15
2024-04-24,Chips,Frozen,12,24,13
2024-04-25,Chips,Frozen,1,8,3
2024-04-26,Chips,Frozen,27,46,19
2024-04-27,Chips,Frozen,24,43,12
2024-04-28,Chips,Frozen,24,45,19
2024-04-29,Chips,Frozen,34,49,9
2024-04-30,Chips,Frozen,35,41,3
2024-05-01,Chips,Frozen,10,19,18
2024-05-02,Chips,Frozen,24,33,6
2024-05-03,Chips,Frozen,27,35,18
2024-05-04,Chips,Frozen,7,29,20
2024-05-05,Chips,Frozen,14,20,7
2024-05-06,Chips,Frozen,35,57,13
2024-05-07,Chips,Frozen,15,33,2
2024-05-08,Chips,Frozen,32,45,19
2024-05-09,Chips,Frozen,37,56,14
2024-05-10,Chips,Frozen,9,14,14
2024-05-11,Chips,Frozen,33,51,17
2024-05-12,Chips,Frozen,33,48,7
2024-05-13,Chips,Frozen,38,58,1
2024-05-14,Chips,Frozen,32,54,1
2024-05-15,Chips,Frozen,21,32,5
2024-05-16,Chips,Frozen,5,18,6
2024-05-17,Chips,Frozen,11,34,9
2024-05-18,Chips,Frozen,29,51,9
2024-05-19,Chips,Frozen,8,18,13
2024-05-20,Chips,Frozen,27,51,16
2024-05-21,Chips,Frozen,12,18,17
2024-05-22,Chips,Frozen,7,15,9
2024-05-23,Chips,Frozen,35,53,20
2024-05-24,Chips,Frozen,6,16,9
2024-05-25,Chips,Frozen,19,30,13
2024-05-26,Chips,Frozen,36,42,13
2024-05-27,Chips,Frozen,16,25,1
2024-05-28,Chips,Frozen,11,33,7
2024-05-29,Chips,Frozen,36,41,15
2024-05-30,Chips,Frozen,28,48,10
2024-05-31,Chips,Frozen,23,30,5
2024-06-01,Chips,Frozen,35,51,8
2024-06-02,Chips,Frozen,35,50,20
2024-06-03,Chips,Frozen,17,39,8
2024-06-04,Chips,Frozen,4,15,18
2024-06-05,Chips,Frozen,7,30,3
2024-06-06,Chips,Frozen,18,33,6
2024-06-07,Chips,Frozen,23,40,10
2024-06-08,Chips,Frozen,28,43,20
2024-06-09,Chips,Frozen,36,52,15
2024-06-10,Chips,Frozen,38,51,13
2024-06-11,Chips,Frozen,19,36,8
2024-06-12,Chips,Frozen,21,30,13
2024-06-13,Chips,Frozen,35,53,14
2024-06-14,Chips,Frozen,2,16,11
2024-06-15,Chips,Frozen,17,37,7
2024-06-16,Chips,Frozen,11,35,19
2024-06-17,Chips,Frozen,13,26,15
2024-06-18,Chips,Frozen,28,52,14
2024-06-19,Chips,Frozen,17,34,8
2024-06-20,Chips,Frozen,24,38,5
2024-06-21,Chips,Frozen,34,54,7
2024-06-22,Chips,Frozen,37,60,16
2024-06-23,Chips,Frozen,14,21,12
2024-06-24,Chips,Frozen,6,12,18
2024-06-25,Chips,Frozen,22,28,16
2024-06-26,Chips,Frozen,20,26,18
2024-06-27,Chips,Frozen,23,41,4
2024-06-28,Chips,Frozen,32,40,6
2024-06-29,Chips,Frozen,22,33,1
2024-06-30,Chips,Frozen,23,34,20
2024-07-01,Chips,Frozen,20,43,5
2024-07-02,Chips,Frozen,37,46,2
2024-07-03,Chips,Frozen,34,43,16
2024-07-04,Chips,Frozen,17,24,17
2024-07-05,Chips,Frozen,15,37,2
2024-07-06,Chips,Frozen,21,26,5
2024-07-07,Chips,Frozen,1,18,5
2024-07-08,Chips,Frozen,38,46,17
2024-07-09,Chips,Frozen,34,47,7
2024-07-10,Chips,Frozen,29,40,1
2024-07-11,Chips,Frozen,2,24,19
2024-07-12,Chips,Frozen,20,31,11
2024-07-13,Chips,Frozen,13,18,14
2024-07-14,Chips,Frozen,8,29,3
2024-07-15,Chips,Frozen,23,36,13
2024-07-16,Chips,Frozen,11,19,6
2024-07-17,Chips,Frozen,23,40,12
2024-07-18,Chips,Frozen,36,46,19
2024-07-19,Chips,Frozen,28,39,19
2024-07-20,Chips,Frozen,17,29,10
2024-07-21,Chips,Frozen,8,19,19
2024-07-22,Chips,Frozen,1,16,15
2024-07-23,Chips,Frozen,29,40,18
2024-07-24,Chips,Frozen,3,16,3
2024-07-25,Chips,Frozen,13,34,2
2024-07-26,Chips,Frozen,33,52,11
2024-07-27,Chips,Frozen,23,41,1
2024-07-28,Chips,Frozen,23,38,3
2024-07-29,Chips,Frozen,34,43,9
2024-07-30,Chips,Frozen,26,39,12
2024-07-31,Chips,Frozen,5,10,8
2024-08-01,Chips,Frozen,8,32,15
2024-08-02,Chips,Frozen,17,38,9
2024-08-03,Chips,Frozen,25,43,17
2024-08-04,Chips,Frozen,23,44,14
2024-08-05,Chips,Frozen,28,40,5
2024-08-06,Chips,Frozen,34,50,9
2024-08-07,Chips,Frozen,8,24,14
2024-08-08,Chips,Frozen,19,27,13
2024-08-09,Chips,Frozen,13,33,7
2024-08-10,Chips,Frozen,26,49,7
2024-08-11,Chips,Frozen,6,26,15
2024-08-12,Chips,Frozen,13,18,3
2024-08-13,Chips,Frozen,23,33,13
2024-08-14,Chips,Frozen,36,46,10
2024-08-15,Chips,Frozen,17,22,2
2024-08-16,Chips,Frozen,1,18,1
2024-08-17,Chips,Frozen,13,27,5
2024-08-18,Chips,Frozen,28,43,11
2024-08-19,Chips,Frozen,14,27,13
2024-08-20,Chips,Frozen,14,20,2
2024-08-21,Chips,Frozen,7,15,5
2024-08-22,Chips,Frozen,37,44,4
2024-08-23,Chips,Frozen,18,39,7
2024-08-24,Chips,Frozen,9,20,17
2024-08-25,Chips,Frozen,38,57,1
2024-08-26,Chips,Frozen,20,44,14
2024-08-27,Chips,Frozen,21,34,6
2024-08-28,Chips,Frozen,38,44,8
2024-08-29,Chips,Frozen,36,53,13
2024-08-30,Chips,Frozen,25,44,6
2024-08-31,Chips,Frozen,2,19,7
2024-09-01,Chips,Frozen,30,45,8
2024-09-02,Chips,Frozen,8,27,11
2024-09-03,Chips,Frozen,25,47,11
2024-09-04,Chips,Frozen,30,51,8
2024-09-05,Chips,Frozen,30,49,19
2024-09-06,Chips,Frozen,13,31,20
2024-09-07,Chips,Frozen,31,55,1
2024-09-08,Chips,Frozen,32,52,1
2024-09-09,Chips,Frozen,36,42,4
2024-09-10,Chips,Frozen,29,49,19
2024-09-11,Chips,Frozen,34,44,7
2024-09-12,Chips,Frozen,19,43,14
2024-09-13,Chips,Frozen,26,44,6
2024-09-14,Chips,Frozen,5,23,8
2024-09-15,Chips,Frozen,20,44,3
2024-09-16,Chips,Frozen,14,26,13
2024-09-17,Chips,Frozen,29,49,9
2024-09-18,Chips,Frozen,3,24,2
2024-09-19,Chips,Frozen,20,28,2
2024-09-20,Chips,Frozen,25,32,7
2024-09-21,Chips,Frozen,5,10,5
2024-09-22,Chips,Frozen,29,40,7
2024-09-23,Chips,Frozen,2,22,3
2024-09-24,Chips,Frozen,6,22,1
2024-09-25,Chips,Frozen,36,42,7
2024-09-26,Chips,Frozen,1,18,2
2024-09-27,Chips,Frozen,31,54,3
2024-09-28,Chips,Frozen,27,38,2
2024-09-29,Chips,Frozen,37,55,19
2024-09-30,Chips,Frozen,19,42,5
2024-10-01,Chips,Frozen,1,12,18
2024-10-02,Chips,Frozen,31,39,20
2024-10-03,Chips,Frozen,18,23,15
2024-10-04,Chips,Frozen,7,29,6
2024-10-05,Chips,Frozen,32,53,19
2024-10-06,Chips,Frozen,35,45,9
2024-10-07,Chips,Frozen,32,39,12
2024-10-08,Chips,Frozen,1,7,12
2024-10-09,Chips,Frozen,33,50,9
2024-10-10,Chips,Frozen,12,31,16
2024-10-11,Chips,Frozen,24,43,16
2023-10-13,Juice,Frozen,4,15,17
2023-10-14,Juice,Frozen,15,33,4
2023-10-15,Juice,Frozen,32,49,14
2023-10-16,Juice,Frozen,24,33,7
2023-10-17,Juice,Frozen,23,37,15
2023-10-18,Juice,Frozen,25,32,5
2023-10-19,Juice,Frozen,26,39,18
2023-10-20,Juice,Frozen,21,35,5
2023-10-21,Juice,Frozen,6,11,4
2023-10-22,Juice,Frozen,22,31,20
2023-10-23,Juice,Frozen,39,60,7
2023-10-24,Juice,Frozen,37,53,14
2023-10-25,Juice,Frozen,11,29,4
2023-10-26,Juice,Frozen,37,47,19
2023-10-27,Juice,Frozen,30,37,19
2023-10-28,Juice,Frozen,31,52,9
2023-10-29,Juice,Frozen,33,49,17
2023-10-30,Juice,Frozen,12,35,11
2023-10-31,Juice,Frozen,27,45,5
2023-11-01,Juice,Frozen,14,30,19
2023-11-02,Juice,Frozen,1,20,12
2023-11-03,Juice,Frozen,8,32,3
2023-11-04,Juice,Frozen,8,32,14
2023-11-05,Juice,Frozen,40,51,4
2023-11-06,Juice,Frozen,29,45,11
2023-11-07,Juice,Frozen,26,37,7
2023-11-08,Juice,Frozen,26,42,18
2023-11-09,Juice,Frozen,20,44,20
2023-11-10,Juice,Frozen,7,24,18
2023-11-11,Juice,Frozen,32,53,4
2023-11-12,Juice,Frozen,42,59,10
2023-11-13,Juice,Frozen,18,28,11
2023-11-14,Juice,Frozen,22,38,14
2023-11-15,Juice,Frozen,29,42,7
2023-11-16,Juice,Frozen,32,38,12
2023-11-17,Juice,Frozen,20,31,19
2023-11-18,Juice,Frozen,31,46,19
2023-11-19,Juice,Frozen,41,64,9
2023-11-20,Juice,Frozen,8,18,3
2023-11-21,Juice,Frozen,36,51,9
2023-11-22,Juice,Frozen,8,15,9
2023-11-23,Juice,Frozen,9,14,11
2023-11-24,Juice,Frozen,14,38,19
2023-11-25,Juice,Frozen,33,53,8
2023-11-26,Juice,Frozen,15,38,8
2023-11-27,Juice,Frozen,30,45,5
2023-11-28,Juice,Frozen,30,39,13
2023-11-29,Juice,Frozen,40,58,15
2023-11-30,Juice,Frozen,31,47,15
2023-12-01,Juice,Frozen,5,26,8
2023-12-02,Juice,Frozen,19,38,3
2023-12-03,Juice,Frozen,42,59,4
2023-12-04,Juice,Frozen,11,33,13
2023-12-05,Juice,Frozen,37,53,6
2023-12-06,Juice,Frozen,10,32,1
2023-12-07,Juice,Frozen,36,53,14
2023-12-08,Juice,Frozen,33,44,8
2023-12-09,Juice,Frozen,24,32,14
2023-12-10,Juice,Frozen,15,33,16
2023-12-11,Juice,Frozen,29,49,1
2023-12-12,Juice,Frozen,39,61,6
2023-12-13,Juice,Frozen,27,38,1
2023-12-14,Juice,Frozen,20,25,6
2023-12-15,Juice,Frozen,36,59,18
2023-12-16,Juice,Frozen,14,19,11
2023-12-17,Juice,Frozen,37,58,13
2023-12-18,Juice,Frozen,36,42,16
2023-12-19,Juice,Frozen,37,61,8
2023-12-20,Juice,Frozen,24,31,18
2023-12-21,Juice,Frozen,36,57,2
2023-12-22,Juice,Frozen,29,39,15
2023-12-23,Juice,Frozen,15,38,14
2023-12-24,Juice,Frozen,39,54,10
2023-12-25,Juice,Frozen,5,17,16
2023-12-26,Juice,Frozen,33,54,15
2023-12-27,Juice,Frozen,39,48,14
2023-12-28,Juice,Frozen,1,14,1
2023-12-29,Juice,Frozen,34,45,7
2023-12-30,Juice,Frozen,40,53,4
2023-12-31,Juice,Frozen,8,31,15
2024-01-01,Juice,Frozen,24,34,6
2024-01-02,Juice,Frozen,23,32,15
2024-01-03,Juice,Frozen,36,43,11
2024-01-04,Juice,Frozen,13,31,4
2024-01-05,Juice,Frozen,37,44,9
2024-01-06,Juice,Frozen,18,24,10
2024-01-07,Juice,Frozen,10,30,7
2024-01-08,Juice,Frozen,4,15,7
2024-01-09,Juice,Frozen,7,29,4
2024-01-10,Juice,Frozen,36,54,4
2024-01-11,Juice,Frozen,22,45,6
2024-01-12,Juice,Frozen,12,25,11
2024-01-13,Juice,Frozen,24,33,1
2024-01-14,Juice,Frozen,37,50,2
2024-01-15,Juice,Frozen,8,29,13
2024-01-16,Juice,Frozen,20,32,1
2024-01-17,Juice,Frozen,18,25,4
2024-01-18,Juice,Frozen,25,39,6
2024-01-19,Juice,Frozen,23,37,13
2024-01-20,Juice,Frozen,38,60,10
2024-01-21,Juice,Frozen,18,23,13
2024-01-22,Juice,Frozen,11,21,10
2024-01-23,Juice,Frozen,39,60,5
2024-01-24,Juice,Frozen,14,27,8
2024-01-25,Juice,Frozen,22,44,7
2024-01-26,Juice,Frozen,38,46,17
2024-01-27,Juice,Frozen,15,39,6
2024-01-28,Juice,Frozen,5,27,4
2024-01-29,Juice,Frozen,5,27,3
2024-01-30,Juice,Frozen,42,50,10
2024-01-31,Juice,Frozen,19,36,5
2024-02-01,Juice,Frozen,34,51,1
2024-02-02,Juice,Frozen,16,23,16
2024-02-03,Juice,Frozen,21,41,8
2024-02-04,Juice,Frozen,32,48,16
2024-02-05,Juice,Frozen,19,27,12
2024-02-06,Juice,Frozen,24,45,16
2024-02-07,Juice,Frozen,35,50,9
2024-02-08,Juice,Frozen,18,40,8
2024-02-09,Juice,Frozen,14,35,10
2024-02-10,Juice,Frozen,22,37,1
2024-02-11,Juice,Frozen,39,50,16
2024-02-12,Juice,Frozen,30,48,10
2024-02-13,Juice,Frozen,12,19,7
2024-02-14,Juice,Frozen,12,27,17
2024-02-15,Juice,Frozen,30,50,20
2024-02-16,Juice,Frozen,3,8,20
2024-02-17,Juice,Frozen,40,52,3
2024-02-18,Juice,Frozen,32,47,11
2024-02-19,Juice,Frozen,27,43,14
2024-02-20,Juice,Frozen,28,34,8
2024-02-21,Juice,Frozen,18,37,14
2024-02-22,Juice,Frozen,25,37,3
2024-02-23,Juice,Frozen,15,27,5
2024-02-24,Juice,Frozen,27,36,14
2024-02-25,Juice,Frozen,15,38,20
2024-02-26,Juice,Frozen,30,37,15
2024-02-27,Juice,Frozen,11,27,12
2024-02-28,Juice,Frozen,14,32,8
2024-02-29,Juice,Frozen,28,41,4
2024-03-01,Juice,Frozen,8,21,15
2024-03-02,Juice,Frozen,11,20,14
2024-03-03,Juice,Frozen,14,21,3
2024-03-04,Juice,Frozen,22,39,18
2024-03-05,Juice,Frozen,25,31,1
2024-03-06,Juice,Frozen,10,18,8
2024-03-07,Juice,Frozen,36,56,8
2024-03-08,Juice,Frozen,39,58,11
2024-03-09,Juice,Frozen,24,46,7
2024-03-10,Juice,Frozen,6,16,8
2024-03-11,Juice,Frozen,33,55,8
2024-03-12,Juice,Frozen,22,39,12
2024-03-13,Juice,Frozen,20,36,3
2024-03-14,Juice,Frozen,11,34,11
2024-03-15,Juice,Frozen,35,52,16
2024-03-16,Juice,Frozen,35,41,5
2024-03-17,Juice,Frozen,1,6,17
2024-03-18,Juice,Frozen,42,64,7
2024-03-19,Juice,Frozen,26,48,15
2024-03-20,Juice,Frozen,14,26,10
2024-03-21,Juice,Frozen,2,21,10
2024-03-22,Juice,Frozen,5,25,10
2024-03-23,Juice,Frozen,39,51,18
2024-03-24,Juice,Frozen,15,23,8
2024-03-25,Juice,Frozen,21,45,7
2024-03-26,Juice,Frozen,29,52,16
2024-03-27,Juice,Frozen,21,40,12
2024-03-28,Juice,Frozen,38,57,13
2024-03-29,Juice,Frozen,36,42,10
2024-03-30,Juice,Frozen,14,23,4
2024-03-31,Juice,Frozen,33,53,1
2024-04-01,Juice,Frozen,23,34,18
2024-04-02,Juice,Frozen,8,30,20
2024-04-03,Juice,Frozen,20,42,12
2024-04-04,Juice,Frozen,38,61,16
2024-04-05,Juice,Frozen,38,44,19
2024-04-06,Juice,Frozen,1,18,10
2024-04-07,Juice,Frozen,42,64,19
2024-04-08,Juice,Frozen,4,28,6
2024-04-09,Juice,Frozen,14,30,1
2024-04-10,Juice,Frozen,22,44,3
2024-04-11,Juice,Frozen,12,24,16
2024-04-12,Juice,Frozen,25,46,6
2024-04-13,Juice,Frozen,7,22,7
2024-04-14,Juice,Frozen,7,22,20
2024-04-15,Juice,Frozen,39,50,9
2024-04-16,Juice,Frozen,6,27,2
2024-04-17,Juice,Frozen,19,31,4
2024-04-18,Juice,Frozen,23,39,12
2024-04-19,Juice,Frozen,10,24,18
2024-04-20,Juice,Frozen,8,16,12
2024-04-21,Juice,Frozen,36,54,20
2024-04-22,Juice,Frozen,7,30,17
2024-04-23,Juice,Frozen,3,25,6
2024-04-24,Juice,Frozen,8,17,19
2024-04-25,Juice,Frozen,13,19,8
2024-04-26,Juice,Frozen,31,40,6
2024-04-27,Juice,Frozen,13,23,5
2024-04-28,Juice,Frozen,26,39,1
2024-04-29,Juice,Frozen,2,18,16
2024-04-30,Juice,Frozen,3,17,2
2024-05-01,Juice,Frozen,15,38,14
2024-05-02,Juice,Frozen,2,13,7
2024-05-03,Juice,Frozen,17,28,18
2024-05-04,Juice,Frozen,38,52,10
2024-05-05,Juice,Frozen,11,18,19
2024-05-06,Juice,Frozen,5,24,10
2024-05-07,Juice,Frozen,6,25,1
2024-05-08,Juice,Frozen,3,24,6
2024-05-09,Juice,Frozen,23,32,3
2024-05-10,Juice,Frozen,32,41,17
2024-05-11,Juice,Frozen,4,11,16
2024-05-12,Juice,Frozen,29,44,14
2024-05-13,Juice,Frozen,17,32,16
2024-05-14,Juice,Frozen,31,49,19
2024-05-15,Juice,Frozen,35,53,2
2024-05-16,Juice,Frozen,21,31,19
2024-05-17,Juice,Frozen,23,44,1
2024-05-18,Juice,Frozen,31,48,4
2024-05-19,Juice,Frozen,1,11,18
2024-05-20,Juice,Frozen,11,27,2
2024-05-21,Juice,Frozen,1,19,4
2024-05-22,Juice,Frozen,7,29,11
2024-05-23,Juice,Frozen,41,58,18
2024-05-24,Juice,Frozen,13,23,13
2024-05-25,Juice,Frozen,20,28,1
2024-05-26,Juice,Frozen,6,25,4
2024-05-27,Juice,Frozen,30,54,1
2024-05-28,Juice,Frozen,6,19,17
2024-05-29,Juice,Frozen,34,58,5
2024-05-30,Juice,Frozen,35,52,14
2024-05-31,Juice,Frozen,20,37,18
2024-06-01,Juice,Frozen,38,59,2
2024-06-02,Juice,Frozen,30,53,19
2024-06-03,Juice,Frozen,33,44,12
2024-06-04,Juice,Frozen,24,47,6
2024-06-05,Juice,Frozen,31,47,6
2024-06-06,Juice,Frozen,16,32,13
2024-06-07,Juice,Frozen,40,49,12
2024-06-08,Juice,Frozen,16,40,5
2024-06-09,Juice,Frozen,27,48,18
2024-06-10,Juice,Frozen,36,46,10
2024-06-11,Juice,Frozen,22,36,9
2024-06-12,Juice,Frozen,15,32,3
2024-06-13,Juice,Frozen,1,16,4
2024-06-14,Juice,Frozen,28,50,10
2024-06-15,Juice,Frozen,33,39,7
2024-06-16,Juice,Frozen,36,53,18
2024-06-17,Juice,Frozen,15,29,8
2024-06-18,Juice,Frozen,31,46,10
2024-06-19,Juice,Frozen,6,28,3
2024-06-20,Juice,Frozen,4,20,13
2024-06-21,Juice,Frozen,20,28,18
2024-06-22,Juice,Frozen,4,19,10
2024-06-23,Juice,Frozen,10,17,17
2024-06-24,Juice,Frozen,7,21,6
2024-06-25,Juice,Frozen,27,47,10
2024-06-26,Juice,Frozen,6,27,16
2024-06-27,Juice,Frozen,31,40,14
2024-06-28,Juice,Frozen,36,58,2
2024-06-29,Juice,Frozen,27,50,17
2024-06-30,Juice,Frozen,13,24,8
2024-07-01,Juice,Frozen,11,20,4
2024-07-02,Juice,Frozen,9,16,12
2024-07-03,Juice,Frozen,8,22,3
2024-07-04,Juice,Frozen,10,29,18
2024-07-05,Juice,Frozen,2,18,8
2024-07-06,Juice,Frozen,24,29,12
2024-07-07,Juice,Frozen,35,42,8
2024-07-08,Juice,Frozen,34,40,13
2024-07-09,Juice,Frozen,11,23,5
2024-07-10,Juice,Frozen,1,16,12
2024-07-11,Juice,Frozen,5,25,10
2024-07-12,Juice,Frozen,27,51,4
2024-07-13,Juice,Frozen,7,24,18
2024-07-14,Juice,Frozen,37,54,20
2024-07-15,Juice,Frozen,38,48,13
2024-07-16,Juice,Frozen,1,20,16
2024-07-17,Juice,Frozen,32,47,20
2024-07-18,Juice,Frozen,17,41,6
2024-07-19,Juice,Frozen,18,39,11
2024-07-20,Juice,Frozen,4,17,15
2024-07-21,Juice,Frozen,13,19,9
2024-07-22,Juice,Frozen,5,21,11
2024-07-23,Juice,Frozen,22,40,20
2024-07-24,Juice,Frozen,26,42,10
2024-07-25,Juice,Frozen,4,28,11
2024-07-26,Juice,Frozen,23,38,14
2024-07-27,Juice,Frozen,5,25,11
2024-07-28,Juice,Frozen,9,27,16
2024-07-29,Juice,Frozen,13,24,9
2024-07-30,Juice,Frozen,9,20,18
2024-07-31,Juice,Frozen,4,13,12
2024-08-01,Juice,Frozen,26,42,11
2024-08-02,Juice,Frozen,14,30,15
2024-08-03,Juice,Frozen,2,23,13
2024-08-04,Juice,Frozen,31,41,20
2024-08-05,Juice,Frozen,26,43,6
2024-08-06,Juice,Frozen,2,14,18
2024-08-07,Juice,Frozen,41,65,14
2024-08-08,Juice,Frozen,37,50,18
2024-08-09,Juice,Frozen,2,20,10
2024-08-10,Juice,Frozen,40,46,7
2024-08-11,Juice,Frozen,28,46,17
2024-08-12,Juice,Frozen,23,41,9
2024-08-13,Juice,Frozen,7,14,6
2024-08-14,Juice,Frozen,39,49,12
2024-08-15,Juice,Frozen,40,53,1
2024-08-16,Juice,Frozen,22,37,2
2024-08-17,Juice,Frozen,36,60,1
2024-08-18,Juice,Frozen,1,18,18
2024-08-19,Juice,Frozen,34,48,8
2024-08-20,Juice,Frozen,4,26,8
2024-08-21,Juice,Frozen,41,54,12
2024-08-22,Juice,Frozen,35,47,20
2024-08-23,Juice,Frozen,31,47,1
2024-08-24,Juice,Frozen,33,50,3
2024-08-25,Juice,Frozen,5,26,18
2024-08-26,Juice,Frozen,11,33,10
2024-08-27,Juice,Frozen,32,51,20
2024-08-28,Juice,Frozen,1,19,5
2024-08-29,Juice,Frozen,6,22,7
2024-08-30,Juice,Frozen,28,38,3
2024-08-31,Juice,Frozen,17,24,9
2024-09-01,Juice,Frozen,11,21,12
2024-09-02,Juice,Frozen,41,52,17
2024-09-03,Juice,Frozen,27,36,4
2024-09-04,Juice,Frozen,12,20,12
2024-09-05,Juice,Frozen,13,18,3
2024-09-06,Juice,Frozen,31,50,4
2024-09-07,Juice,Frozen,35,51,1
2024-09-08,Juice,Frozen,25,48,18
2024-09-09,Juice,Frozen,30,40,6
2024-09-10,Juice,Frozen,36,54,17
2024-09-11,Juice,Frozen,21,32,16
2024-09-12,Juice,Frozen,36,48,18
2024-09-13,Juice,Frozen,28,34,17
2024-09-14,Juice,Frozen,27,50,12
2024-09-15,Juice,Frozen,12,24,7
2024-09-16,Juice,Frozen,10,16,13
2024-09-17,Juice,Frozen,26,37,1
2024-09-18,Juice,Frozen,29,34,15
2024-09-19,Juice,Frozen,6,14,11
2024-09-20,Juice,Frozen,25,32,8
2024-09-21,Juice,Frozen,8,19,19
2024-09-22,Juice,Frozen,11,18,20
2024-09-23,Juice,Frozen,17,40,7
2024-09-24,Juice,Frozen,38,55,10
2024-09-25,Juice,Frozen,13,27,8
2024-09-26,Juice,Frozen,41,55,3
2024-09-27,Juice,Frozen,15,27,7
2024-09-28,Juice,Frozen,19,37,8
2024-09-29,Juice,Frozen,19,25,5
2024-09-30,Juice,Frozen,10,27,14
2024-10-01,Juice,Frozen,28,46,7
2024-10-02,Juice,Frozen,37,51,1
2024-10-03,Juice,Frozen,25,40,1
2024-10-04,Juice,Frozen,15,21,13
2024-10-05,Juice,Frozen,35,54,17
2024-10-06,Juice,Frozen,16,38,3
2024-10-07,Juice,Frozen,37,54,13
2024-10-08,Juice,Frozen,27,43,11
2024-10-09,Juice,Frozen,5,13,20
2024-10-10,Juice,Frozen,24,39,14
2024-10-11,Juice,Frozen,2,15,12
2023-10-13,Ketchup,Frozen,40,55,3
2023-10-14,Ketchup,Frozen,35,41,11
2023-10-15,Ketchup,Frozen,33,39,17
2023-10-16,Ketchup,Frozen,42,60,8
2023-10-17,Ketchup,Frozen,32,44,4
2023-10-18,Ketchup,Frozen,32,51,11
2023-10-19,Ketchup,Frozen,16,24,10
2023-10-20,Ketchup,Frozen,38,59,17
2023-10-21,Ketchup,Frozen,23,34,9
2023-10-22,Ketchup,Frozen,26,38,5
2023-10-23,Ketchup,Frozen,5,12,11
2023-10-24,Ketchup,Frozen,7,30,18
2023-10-25,Ketchup,Frozen,34,40,17
2023-10-26,Ketchup,Frozen,10,21,14
2023-10-27,Ketchup,Frozen,22,36,18
2023-10-28,Ketchup,Frozen,21,33,20
2023-10-29,Ketchup,Frozen,19,32,14
2023-10-30,Ketchup,Frozen,42,51,2
2023-10-31,Ketchup,Frozen,39,57,7
2023-11-01,Ketchup,Frozen,25,43,12
2023-11-02,Ketchup,Frozen,13,30,17
2023-11-03,Ketchup,Frozen,19,36,6
2023-11-04,Ketchup,Frozen,7,27,3
2023-11-05,Ketchup,Frozen,31,51,1
2023-11-06,Ketchup,Frozen,2,15,20
2023-11-07,Ketchup,Frozen,4,27,9
2023-11-08,Ketchup,Frozen,1,15,13
2023-11-09,Ketchup,Frozen,23,44,3
2023-11-10,Ketchup,Frozen,17,37,8
2023-11-11,Ketchup,Frozen,22,42,9
2023-11-12,Ketchup,Frozen,35,55,12
2023-11-13,Ketchup,Frozen,8,28,4
2023-11-14,Ketchup,Frozen,7,30,5
2023-11-15,Ketchup,Frozen,1,14,20
2023-11-16,Ketchup,Frozen,25,31,8
2023-11-17,Ketchup,Frozen,24,47,3
2023-11-18,Ketchup,Frozen,33,46,19
2023-11-19,Ketchup,Frozen,11,33,4
2023-11-20,Ketchup,Frozen,32,49,4
2023-11-21,Ketchup,Frozen,29,40,5
2023-11-22,Ketchup,Frozen,1,24,4
2023-11-23,Ketchup,Frozen,8,29,9
2023-11-24,Ketchup,Frozen,29,41,12
2023-11-25,Ketchup,Frozen,31,37,11
2023-11-26,Ketchup,Frozen,35,56,10
2023-11-27,Ketchup,Frozen,7,13,3
2023-11-28,Ketchup,Frozen,31,47,16
2023-11-29,Ketchup,Frozen,32,51,16
2023-11-30,Ketchup,Frozen,30,48,7
2023-12-01,Ketchup,Frozen,12,25,7
2023-12-02,Ketchup,Frozen,35,47,2
2023-12-03,Ketchup,Frozen,10,24,15
2023-12-04,Ketchup,Frozen,26,35,16
2023-12-05,Ketchup,Frozen,5,25,5
2023-12-06,Ketchup,Frozen,23,32,11
2023-12-07,Ketchup,Frozen,9,27,2
2023-12-08,Ketchup,Frozen,33,47,1
2023-12-09,Ketchup,Frozen,37,44,3
2023-12-10,Ketchup,Frozen,30,38,13
2023-12-11,Ketchup,Frozen,33,42,19
2023-12-12,Ketchup,Frozen,2,7,3
2023-12-13,Ketchup,Frozen,42,47,14
2023-12-14,Ketchup,Frozen,4,14,16
2023-12-15,Ketchup,Frozen,26,35,11
2023-12-16,Ketchup,Frozen,30,37,16
2023-12-17,Ketchup,Frozen,35,58,7
2023-12-18,Ketchup,Frozen,10,28,4
2023-12-19,Ketchup,Frozen,31,40,2
2023-12-20,Ketchup,Frozen,15,33,1
2023-12-21,Ketchup,Frozen,21,29,4
2023-12-22,Ketchup,Frozen,6,28,16
2023-12-23,Ketchup,Frozen,1,7,14
2023-12-24,Ketchup,Frozen,10,19,20
2023-12-25,Ketchup,Frozen,2,13,2
2023-12-26,Ketchup,Frozen,9,21,12
2023-12-27,Ketchup,Frozen,17,39,17
2023-12-28,Ketchup,Frozen,16,22,15
2023-12-29,Ketchup,Frozen,2,7,8
